componente,ano4,codusu,nro_hogar,Sexo,ch06,ch07,ch08,nivel_ed,estado,cat_ocup,cat_inac,itf,ipcf,pp07h,pp03c,p47t,p21,pp03g,Edad,adulto_equiv,ad_equiv_hogar,ingreso_necesario,pobre
1.0,2005,149144,1.0,Varón,22,Unido,No paga ni le descuentan,Secundaria Incompleta,Ocupado,Cuenta propia,,800.0,200.0,,...un sólo empleo/ocupación/actividad?,800.0,800.0,No,18 a 29 años,1.02,2.64,541.3848,0
2.0,2005,149144,1.0,Mujer,25,Unido,No paga ni le descuentan,Secundaria Incompleta,Inactivo,,Ama de casa,800.0,200.0,,,0.0,0.0,,18 a 29 años,0.76,2.64,541.3848,0
3.0,2005,149144,1.0,Varón,3,Soltero,No paga ni le descuentan,Sin instrucción,Menor de 10 años,,Menor de 6 años,800.0,200.0,,,0.0,0.0,,3 años,0.51,2.64,541.3848,0
4.0,2005,149144,1.0,Varón,0,Soltero,No paga ni le descuentan,Sin instrucción,Menor de 10 años,,Menor de 6 años,800.0,200.0,,,0.0,0.0,,0 años,0.35,2.64,541.3848,0
1.0,2005,149184,1.0,Varón,18,Unido,No paga ni le descuentan,Primaria Completa,Ocupado,Obrero o empleado,,360.0,180.0,No,...un sólo empleo/ocupación/actividad?,0.0,0.0,No,18 a 29 años,1.02,1.78,365.0246,1
2.0,2005,149184,1.0,Mujer,26,Unido,No paga ni le descuentan,Superior Universitaria Incompleta,Desocupado,Obrero o empleado,,360.0,180.0,,,360.0,0.0,,18 a 29 años,0.76,1.78,365.0246,1
1.0,2005,149541,1.0,Varón,30,Unido,Obra social (incluye PAMI),Secundaria Incompleta,Ocupado,Obrero o empleado,,600.0,100.0,Sí,...un sólo empleo/ocupación/actividad?,600.0,600.0,Sí,30 a 45 años,1.0,4.39,900.2572999999999,1
2.0,2005,149541,1.0,Mujer,28,Unido,Obra social (incluye PAMI),Primaria Completa,Inactivo,,Ama de casa,600.0,100.0,,,0.0,0.0,,18 a 29 años,0.76,4.39,900.2572999999999,1
3.0,2005,149541,1.0,Varón,11,Soltero,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),Inactivo,,Estudiante,600.0,100.0,,,0.0,0.0,,11 años,0.82,4.39,900.2572999999999,1
4.0,2005,149541,1.0,Mujer,9,Soltero,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),Menor de 10 años,,Estudiante,600.0,100.0,,,0.0,0.0,,9 años,0.69,4.39,900.2572999999999,1
5.0,2005,149541,1.0,Varón,7,Soltero,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),Menor de 10 años,,Estudiante,600.0,100.0,,,0.0,0.0,,7 años,0.66,4.39,900.2572999999999,1
6.0,2005,149541,1.0,Mujer,2,Soltero,Obra social (incluye PAMI),Sin instrucción,Menor de 10 años,,Menor de 6 años,600.0,100.0,,,0.0,0.0,,2 años,0.46,4.39,900.2572999999999,1
1.0,2005,151007,1.0,Varón,43,Soltero,No paga ni le descuentan,Primaria Completa,Ocupado,Obrero o empleado,,100.0,100.0,No,...un sólo empleo/ocupación/actividad?,100.0,0.0,Sí,30 a 45 años,1.0,1.0,205.07,1
1.0,2005,151091,1.0,Varón,48,Casado,No paga ni le descuentan,Primaria Completa,Ocupado,Obrero o empleado,,500.0,166.66666666666666,No,...un sólo empleo/ocupación/actividad?,500.0,500.0,No,46 a 60 años,1.0,2.81,576.2467,1
2.0,2005,151091,1.0,Mujer,44,Casado,No paga ni le descuentan,Primaria Completa,Inactivo,,Ama de casa,500.0,166.66666666666666,,,0.0,0.0,,30 a 45 años,0.77,2.81,576.2467,1
3.0,2005,151091,1.0,Varón,17,Soltero,No paga ni le descuentan,Secundaria Incompleta,Inactivo,,Estudiante,500.0,166.66666666666666,,,0.0,0.0,,17 años,1.04,2.81,576.2467,1
1.0,2005,151253,1.0,Mujer,69,Viudo,No paga ni le descuentan,Primaria Incompleta (incluye educación especial),Inactivo,,Ama de casa,1050.0,350.0,,,0.0,0.0,,61 a 75 años,0.67,2.44,500.3708,0
2.0,2005,151253,1.0,Varón,33,Soltero,No paga ni le descuentan,Primaria Completa,Ocupado,Cuenta propia,,1050.0,350.0,,...un sólo empleo/ocupación/actividad?,600.0,600.0,No,30 a 45 años,1.0,2.44,500.3708,0
3.0,2005,151253,1.0,Mujer,33,Soltero,No paga ni le descuentan,Secundaria Completa,Ocupado,Obrero o empleado,,1050.0,350.0,No,...más de un empleo/ocupación/actividad?,450.0,250.0,No,30 a 45 años,0.77,2.44,500.3708,0
1.0,2005,153274,1.0,Varón,55,Viudo,Obra social (incluye PAMI),Secundaria Completa,Ocupado,Obrero o empleado,,5000.0,5000.0,Sí,...un sólo empleo/ocupación/actividad?,5000.0,5000.0,No,46 a 60 años,1.0,1.0,205.07,0
1.0,2005,153402,1.0,Varón,44,Unido,No paga ni le descuentan,Secundaria Incompleta,Ocupado,Obrero o empleado,,500.0,71.42857142857143,No,...un sólo empleo/ocupación/actividad?,500.0,500.0,No,30 a 45 años,1.0,5.71,1170.9497,1
2.0,2005,153402,1.0,Mujer,34,Unido,No paga ni le descuentan,Secundaria Incompleta,Inactivo,,Ama de casa,500.0,71.42857142857143,,,0.0,0.0,,30 a 45 años,0.77,5.71,1170.9497,1
3.0,2005,153402,1.0,Varón,17,Soltero,No paga ni le descuentan,Secundaria Incompleta,Inactivo,,Estudiante,500.0,71.42857142857143,,,0.0,0.0,,17 años,1.04,5.71,1170.9497,1
4.0,2005,153402,1.0,Mujer,14,Soltero,No paga ni le descuentan,Secundaria Incompleta,Inactivo,,Estudiante,500.0,71.42857142857143,,,0.0,0.0,,14 años,0.76,5.71,1170.9497,1
5.0,2005,153402,1.0,Varón,10,Soltero,No paga ni le descuentan,Primaria Incompleta (incluye educación especial),Inactivo,,Estudiante,500.0,71.42857142857143,,,0.0,0.0,,10 años,0.79,5.71,1170.9497,1
6.0,2005,153402,1.0,Varón,9,Soltero,No paga ni le descuentan,Primaria Incompleta (incluye educación especial),Menor de 10 años,,Estudiante,500.0,71.42857142857143,,,0.0,0.0,,9 años,0.69,5.71,1170.9497,1
7.0,2005,153402,1.0,Varón,7,Soltero,No paga ni le descuentan,Primaria Incompleta (incluye educación especial),Menor de 10 años,,Estudiante,500.0,71.42857142857143,,,0.0,0.0,,7 años,0.66,5.71,1170.9497,1
1.0,2005,154001,1.0,Mujer,38,Separado o divorciado,No paga ni le descuentan,Secundaria Incompleta,Ocupado,Cuenta propia,,600.0,300.0,,...más de un empleo/ocupación/actividad?,200.0,200.0,Sí,30 a 45 años,0.77,1.47,301.4529,0
2.0,2005,154001,1.0,Mujer,10,Soltero,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),Inactivo,,Estudiante,600.0,300.0,,,400.0,0.0,,10 años,0.7,1.47,301.4529,0
1.0,2005,154318,1.0,Varón,74,Viudo,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),Inactivo,,Jubilado/pensionado,1000.0,1000.0,,,1000.0,0.0,,61 a 75 años,0.83,0.83,170.20809999999997,0
1.0,2005,154704,1.0,Varón,58,Unido,Obra social (incluye PAMI),Primaria Completa,Ocupado,Patrón,,3050.0,1525.0,,...un sólo empleo/ocupación/actividad?,3050.0,2200.0,No,46 a 60 años,1.0,1.77,362.9739,0
2.0,2005,154704,1.0,Mujer,44,Unido,Obra social (incluye PAMI),Primaria Completa,Inactivo,,Ama de casa,3050.0,1525.0,,,0.0,0.0,,30 a 45 años,0.77,1.77,362.9739,0
1.0,2005,156245,2.0,Mujer,19,Soltero,Obra social (incluye PAMI),Superior Universitaria Incompleta,Inactivo,,Estudiante,800.0,400.0,,,300.0,0.0,,18 a 29 años,0.76,1.52,311.7064,0
2.0,2005,156245,2.0,Mujer,19,Soltero,Obra social (incluye PAMI),Superior Universitaria Incompleta,Inactivo,,Estudiante,800.0,400.0,,,500.0,0.0,,18 a 29 años,0.76,1.52,311.7064,0
1.0,2005,156732,1.0,Varón,78,Casado,Obra social (incluye PAMI),Primaria Completa,Inactivo,,Jubilado/pensionado,3900.0,975.0,,,1100.0,0.0,,más de 75 años,0.74,3.18,652.1226,0
2.0,2005,156732,1.0,Mujer,68,Casado,Obra social (incluye PAMI),Secundaria Incompleta,Inactivo,,Ama de casa,3900.0,975.0,,,0.0,0.0,,61 a 75 años,0.67,3.18,652.1226,0
3.0,2005,156732,1.0,Varón,46,Soltero,Obra social (incluye PAMI),Superior Universitaria Completa,Ocupado,Patrón,,3900.0,975.0,,...un sólo empleo/ocupación/actividad?,2200.0,2200.0,No,46 a 60 años,1.0,3.18,652.1226,0
4.0,2005,156732,1.0,Mujer,37,Soltero,Obra social (incluye PAMI),Secundaria Completa,Ocupado,Obrero o empleado,,3900.0,975.0,Sí,...un sólo empleo/ocupación/actividad?,600.0,400.0,No,30 a 45 años,0.77,3.18,652.1226,0
1.0,2005,158526,1.0,Varón,41,Casado,Obra social (incluye PAMI),Secundaria Completa,Ocupado,Obrero o empleado,,3500.0,583.3333333333334,Sí,...un sólo empleo/ocupación/actividad?,2300.0,1800.0,No,30 a 45 años,1.0,5.03,1031.5021,0
2.0,2005,158526,1.0,Mujer,38,Casado,Obra social (incluye PAMI),Superior Universitaria Completa,Ocupado,Obrero o empleado,,3500.0,583.3333333333334,Sí,,1200.0,800.0,No,30 a 45 años,0.77,5.03,1031.5021,0
3.0,2005,158526,1.0,Varón,15,Soltero,Obra social (incluye PAMI),Secundaria Incompleta,Inactivo,,Estudiante,3500.0,583.3333333333334,,,0.0,0.0,,15 años,1.0,5.03,1031.5021,0
4.0,2005,158526,1.0,Mujer,13,Soltero,Obra social (incluye PAMI),Primaria Completa,Inactivo,,Estudiante,3500.0,583.3333333333334,,,0.0,0.0,,13 años,0.76,5.03,1031.5021,0
5.0,2005,158526,1.0,Varón,13,Soltero,Obra social (incluye PAMI),Primaria Completa,Inactivo,,Estudiante,3500.0,583.3333333333334,,,0.0,0.0,,13 años,0.9,5.03,1031.5021,0
6.0,2005,158526,1.0,Varón,5,Soltero,Obra social (incluye PAMI),Sin instrucción,Menor de 10 años,,Menor de 6 años,3500.0,583.3333333333334,,,0.0,0.0,,5 años,0.6,5.03,1031.5021,0
1.0,2005,159524,1.0,Mujer,71,Viudo,Obra social (incluye PAMI),Primaria Completa,Inactivo,,Jubilado/pensionado,1585.0,528.3333333333334,,,1585.0,0.0,,61 a 75 años,0.67,2.46,504.4722,0
2.0,2005,159524,1.0,Varón,16,Soltero,Obra social (incluye PAMI),Secundaria Incompleta,Inactivo,,Estudiante,1585.0,528.3333333333334,,,0.0,0.0,,16 años,1.03,2.46,504.4722,0
3.0,2005,159524,1.0,Mujer,20,Soltero,Obra social (incluye PAMI),Superior Universitaria Incompleta,Inactivo,,Estudiante,1585.0,528.3333333333334,,,0.0,0.0,,18 a 29 años,0.76,2.46,504.4722,0
1.0,2005,159553,1.0,Varón,48,Casado,Obra social (incluye PAMI),Primaria Completa,Ocupado,Obrero o empleado,,845.0,105.625,Sí,...un sólo empleo/ocupación/actividad?,620.0,620.0,No,46 a 60 años,1.0,6.59,1351.4113,1
2.0,2005,159553,1.0,Mujer,43,Casado,Obra social (incluye PAMI),Primaria Completa,Ocupado,Obrero o empleado,,845.0,105.625,No,...un sólo empleo/ocupación/actividad?,225.0,175.0,No,30 a 45 años,0.77,6.59,1351.4113,1
3.0,2005,159553,1.0,Mujer,19,Soltero,Obra social (incluye PAMI),Secundaria Incompleta,Inactivo,,Estudiante,845.0,105.625,,,0.0,0.0,,18 a 29 años,0.76,6.59,1351.4113,1
4.0,2005,159553,1.0,Mujer,17,Soltero,Obra social (incluye PAMI),Secundaria Incompleta,Inactivo,,Estudiante,845.0,105.625,,,0.0,0.0,,17 años,0.77,6.59,1351.4113,1
5.0,2005,159553,1.0,Varón,16,Soltero,Obra social (incluye PAMI),Primaria Completa,Inactivo,,Otros,845.0,105.625,,,0.0,0.0,,16 años,1.03,6.59,1351.4113,1
6.0,2005,159553,1.0,Mujer,13,Soltero,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),Inactivo,,Estudiante,845.0,105.625,,,0.0,0.0,,13 años,0.76,6.59,1351.4113,1
7.0,2005,159553,1.0,Varón,11,Soltero,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),Inactivo,,Estudiante,845.0,105.625,,,0.0,0.0,,11 años,0.82,6.59,1351.4113,1
8.0,2005,159553,1.0,Mujer,8,Soltero,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),Menor de 10 años,,Estudiante,845.0,105.625,,,0.0,0.0,,8 años,0.68,6.59,1351.4113,1
1.0,2005,161023,1.0,Varón,26,Casado,Obra social (incluye PAMI),Secundaria Completa,Ocupado,Obrero o empleado,,2000.0,1000.0,Sí,...un sólo empleo/ocupación/actividad?,1000.0,1000.0,No,18 a 29 años,1.02,1.78,365.0246,0
2.0,2005,161023,1.0,Mujer,23,Casado,Obra social (incluye PAMI),Secundaria Completa,Ocupado,Obrero o empleado,,2000.0,1000.0,Sí,...un sólo empleo/ocupación/actividad?,1000.0,1000.0,No,18 a 29 años,0.76,1.78,365.0246,0
1.0,2005,161696,1.0,Mujer,31,Separado o divorciado,Obra social (incluye PAMI),Secundaria Incompleta,Inactivo,,Ama de casa,900.0,225.0,,,900.0,0.0,,30 a 45 años,0.77,2.87,588.5509,0
2.0,2005,161696,1.0,Mujer,12,Soltero,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),Inactivo,,Estudiante,900.0,225.0,,,0.0,0.0,,12 años,0.74,2.87,588.5509,0
3.0,2005,161696,1.0,Varón,9,Soltero,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),Menor de 10 años,,Estudiante,900.0,225.0,,,0.0,0.0,,9 años,0.69,2.87,588.5509,0
4.0,2005,161696,1.0,Mujer,68,Viudo,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),Inactivo,,Otros,900.0,225.0,,,0.0,0.0,,61 a 75 años,0.67,2.87,588.5509,0
1.0,2005,163493,1.0,Varón,39,Unido,Obra social (incluye PAMI),Primaria Completa,Ocupado,Obrero o empleado,,1900.0,271.42857142857144,Sí,...un sólo empleo/ocupación/actividad?,1500.0,1500.0,No,30 a 45 años,1.0,5.28,1082.7696,0
2.0,2005,163493,1.0,Mujer,34,Unido,Obra social (incluye PAMI),Secundaria Incompleta,Ocupado,Obrero o empleado,,1900.0,271.42857142857144,No,...un sólo empleo/ocupación/actividad?,400.0,400.0,No,30 a 45 años,0.77,5.28,1082.7696,0
3.0,2005,163493,1.0,Varón,12,Soltero,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),Inactivo,,Estudiante,1900.0,271.42857142857144,,,0.0,0.0,,12 años,0.85,5.28,1082.7696,0
4.0,2005,163493,1.0,Varón,10,Soltero,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),Inactivo,,Estudiante,1900.0,271.42857142857144,,,0.0,0.0,,10 años,0.79,5.28,1082.7696,0
5.0,2005,163493,1.0,Mujer,8,Soltero,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),Menor de 10 años,,Estudiante,1900.0,271.42857142857144,,,0.0,0.0,,8 años,0.68,5.28,1082.7696,0
6.0,2005,163493,1.0,Mujer,6,Soltero,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),Menor de 10 años,,Estudiante,1900.0,271.42857142857144,,,0.0,0.0,,6 años,0.64,5.28,1082.7696,0
7.0,2005,163493,1.0,Varón,4,Soltero,Obra social (incluye PAMI),Sin instrucción,Menor de 10 años,,Menor de 6 años,1900.0,271.42857142857144,,,0.0,0.0,,4 años,0.55,5.28,1082.7696,0
1.0,2005,163701,1.0,Varón,38,Casado,Obra social (incluye PAMI),Secundaria Incompleta,Ocupado,Obrero o empleado,,1400.0,1400.0,Sí,...un sólo empleo/ocupación/actividad?,1400.0,1400.0,No,30 a 45 años,1.0,1.0,205.07,0
1.0,2005,163862,1.0,Varón,40,Casado,Obra social (incluye PAMI),Secundaria Completa,Ocupado,Obrero o empleado,,2300.0,328.57142857142856,Sí,...un sólo empleo/ocupación/actividad?,1500.0,1500.0,No,30 a 45 años,1.0,5.98,1226.3186,0
2.0,2005,163862,1.0,Mujer,39,Casado,Obra social (incluye PAMI),Secundaria Completa,Inactivo,,Ama de casa,2300.0,328.57142857142856,,,0.0,0.0,,30 a 45 años,0.77,5.98,1226.3186,0
3.0,2005,163862,1.0,Varón,16,Soltero,Obra social (incluye PAMI),Secundaria Incompleta,Inactivo,,Estudiante,2300.0,328.57142857142856,,,0.0,0.0,,16 años,1.03,5.98,1226.3186,0
4.0,2005,163862,1.0,Mujer,13,Soltero,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),Inactivo,,Estudiante,2300.0,328.57142857142856,,,0.0,0.0,,13 años,0.76,5.98,1226.3186,0
5.0,2005,163862,1.0,Mujer,11,Soltero,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),Inactivo,,Estudiante,2300.0,328.57142857142856,,,0.0,0.0,,11 años,0.72,5.98,1226.3186,0
6.0,2005,163862,1.0,Mujer,8,Soltero,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),Menor de 10 años,,Estudiante,2300.0,328.57142857142856,,,0.0,0.0,,8 años,0.68,5.98,1226.3186,0
7.0,2005,163862,1.0,Varón,21,Soltero,Obra social (incluye PAMI),Secundaria Completa,Ocupado,Obrero o empleado,,2300.0,328.57142857142856,Sí,...un sólo empleo/ocupación/actividad?,800.0,800.0,No,18 a 29 años,1.02,5.98,1226.3186,0
1.0,2005,164373,1.0,Mujer,29,Soltero,Obra social (incluye PAMI),Secundaria Incompleta,Ocupado,Obrero o empleado,,800.0,400.0,Sí,...un sólo empleo/ocupación/actividad?,800.0,800.0,No,18 a 29 años,0.76,1.27,260.4389,0
2.0,2005,164373,1.0,Varón,3,Soltero,Obra social (incluye PAMI),Sin instrucción,Menor de 10 años,,Menor de 6 años,800.0,400.0,,,0.0,0.0,,3 años,0.51,1.27,260.4389,0
1.0,2005,164450,1.0,Varón,42,Casado,Obra social (incluye PAMI),Primaria Completa,Ocupado,Obrero o empleado,,2000.0,400.0,Sí,...un sólo empleo/ocupación/actividad?,2000.0,2000.0,No,30 a 45 años,1.0,3.75,769.0124999999999,0
2.0,2005,164450,1.0,Mujer,34,Casado,Obra social (incluye PAMI),Secundaria Completa,Inactivo,,Ama de casa,2000.0,400.0,,,0.0,0.0,,30 a 45 años,0.77,3.75,769.0124999999999,0
3.0,2005,164450,1.0,Mujer,13,Soltero,Obra social (incluye PAMI),Primaria Completa,Inactivo,,Estudiante,2000.0,400.0,,,0.0,0.0,,13 años,0.76,3.75,769.0124999999999,0
4.0,2005,164450,1.0,Varón,12,Soltero,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),Inactivo,,Estudiante,2000.0,400.0,,,0.0,0.0,,12 años,0.85,3.75,769.0124999999999,0
5.0,2005,164450,1.0,Mujer,1,Soltero,Obra social (incluye PAMI),Sin instrucción,Menor de 10 años,,Menor de 6 años,2000.0,400.0,,,0.0,0.0,,1 años,0.37,3.75,769.0124999999999,0
1.0,2005,164601,1.0,Varón,69,Casado,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),Inactivo,,Jubilado/pensionado,1800.0,900.0,,,1800.0,0.0,,61 a 75 años,0.83,1.6,328.112,0
2.0,2005,164601,1.0,Mujer,35,Casado,Obra social (incluye PAMI),Secundaria Completa,Inactivo,,Ama de casa,1800.0,900.0,,,0.0,0.0,,30 a 45 años,0.77,1.6,328.112,0
1.0,2005,164790,1.0,Mujer,32,Soltero,Obra social (incluye PAMI),Superior Universitaria Incompleta,Ocupado,Obrero o empleado,,1500.0,1500.0,Sí,...un sólo empleo/ocupación/actividad?,1500.0,1000.0,No,30 a 45 años,0.77,0.77,157.9039,0
1.0,2005,165949,1.0,Mujer,80,Viudo,Obra social (incluye PAMI),Primaria Completa,Inactivo,,Jubilado/pensionado,1220.0,305.0,,,620.0,0.0,,más de 75 años,0.63,3.43,703.3901,0
2.0,2005,165949,1.0,Mujer,56,Viudo,Obra social (incluye PAMI),Primaria Completa,Inactivo,,Ama de casa,1220.0,305.0,,,0.0,0.0,,46 a 60 años,0.76,3.43,703.3901,0
3.0,2005,165949,1.0,Varón,21,Soltero,No paga ni le descuentan,Superior Universitaria Incompleta,Ocupado,Obrero o empleado,,1220.0,305.0,No,...un sólo empleo/ocupación/actividad?,600.0,600.0,No,18 a 29 años,1.02,3.43,703.3901,0
4.0,2005,165949,1.0,Varón,18,Soltero,Obra social (incluye PAMI),Primaria Completa,Desocupado,Obrero o empleado,,1220.0,305.0,,,0.0,0.0,,18 a 29 años,1.02,3.43,703.3901,0
1.0,2005,166264,2.0,Varón,37,Casado,No paga ni le descuentan,Secundaria Incompleta,Ocupado,Obrero o empleado,,900.0,112.5,No,...un sólo empleo/ocupación/actividad?,900.0,900.0,Sí,30 a 45 años,1.0,5.78,1185.3046,1
2.0,2005,166264,2.0,Mujer,37,Casado,No paga ni le descuentan,Secundaria Incompleta,Inactivo,,Ama de casa,900.0,112.5,,,0.0,0.0,,30 a 45 años,0.77,5.78,1185.3046,1
3.0,2005,166264,2.0,Varón,14,Soltero,No paga ni le descuentan,Secundaria Incompleta,Inactivo,,Estudiante,900.0,112.5,,,0.0,0.0,,14 años,0.96,5.78,1185.3046,1
4.0,2005,166264,2.0,Varón,12,Soltero,No paga ni le descuentan,Primaria Completa,Inactivo,,Estudiante,900.0,112.5,,,0.0,0.0,,12 años,0.85,5.78,1185.3046,1
5.0,2005,166264,2.0,Mujer,10,Soltero,No paga ni le descuentan,Primaria Incompleta (incluye educación especial),Inactivo,,Estudiante,900.0,112.5,,,0.0,0.0,,10 años,0.7,5.78,1185.3046,1
6.0,2005,166264,2.0,Varón,5,Soltero,No paga ni le descuentan,Primaria Incompleta (incluye educación especial),Menor de 10 años,,Menor de 6 años,900.0,112.5,,,0.0,0.0,,5 años,0.6,5.78,1185.3046,1
7.0,2005,166264,2.0,Varón,4,Soltero,No paga ni le descuentan,Sin instrucción,Menor de 10 años,,Menor de 6 años,900.0,112.5,,,0.0,0.0,,4 años,0.55,5.78,1185.3046,1
8.0,2005,166264,2.0,Varón,0,Soltero,No paga ni le descuentan,Sin instrucción,Menor de 10 años,,Menor de 6 años,900.0,112.5,,,0.0,0.0,,0 años,0.35,5.78,1185.3046,1
1.0,2005,166584,1.0,Mujer,56,Separado o divorciado,Obra social (incluye PAMI),Secundaria Completa,Ocupado,Obrero o empleado,,3055.0,1018.3333333333334,Sí,...un sólo empleo/ocupación/actividad?,2550.0,1700.0,No,46 a 60 años,0.76,2.41,494.2187,0
2.0,2005,166584,1.0,Mujer,85,Viudo,Obra social (incluye PAMI),Primaria Completa,Inactivo,,Jubilado/pensionado,3055.0,1018.3333333333334,,,405.0,0.0,,más de 75 años,0.63,2.41,494.2187,0
3.0,2005,166584,1.0,Varón,29,Soltero,No paga ni le descuentan,Secundaria Completa,Ocupado,Obrero o empleado,,3055.0,1018.3333333333334,No,...un sólo empleo/ocupación/actividad?,100.0,100.0,No,18 a 29 años,1.02,2.41,494.2187,0
1.0,2005,166807,1.0,Mujer,81,Viudo,Obra social (incluye PAMI),Primaria Completa,Inactivo,,Jubilado/pensionado,500.0,500.0,,,500.0,0.0,,más de 75 años,0.63,0.63,129.1941,0
1.0,2005,167113,1.0,Mujer,70,Viudo,Obra social (incluye PAMI),Primaria Completa,Inactivo,,Jubilado/pensionado,5100.0,2550.0,,,600.0,0.0,,61 a 75 años,0.67,1.67,342.46689999999995,0
2.0,2005,167113,1.0,Varón,47,Soltero,Obra social (incluye PAMI),Primaria Completa,Ocupado,Obrero o empleado,,5100.0,2550.0,Sí,,4500.0,4500.0,No,46 a 60 años,1.0,1.67,342.46689999999995,0
1.0,2005,167662,1.0,Mujer,80,Viudo,Obra social (incluye PAMI),Primaria Completa,Inactivo,,Jubilado/pensionado,470.0,470.0,,,470.0,0.0,,más de 75 años,0.63,0.63,129.1941,0
1.0,2005,167823,1.0,Varón,28,Unido,Obra social (incluye PAMI),Primaria Completa,Ocupado,Obrero o empleado,,2770.0,923.3333333333334,Sí,...un sólo empleo/ocupación/actividad?,1570.0,1200.0,No,18 a 29 años,1.02,2.13,436.79909999999995,0
2.0,2005,167823,1.0,Mujer,26,Unido,Obra social (incluye PAMI),Secundaria Completa,Ocupado,Obrero o empleado,,2770.0,923.3333333333334,Sí,...un sólo empleo/ocupación/actividad?,1200.0,800.0,No,18 a 29 años,0.76,2.13,436.79909999999995,0
3.0,2005,167823,1.0,Varón,0,Soltero,Obra social (incluye PAMI),Sin instrucción,Menor de 10 años,,Menor de 6 años,2770.0,923.3333333333334,,,0.0,0.0,,0 años,0.35,2.13,436.79909999999995,0
